dictSize,batchSize,appendTimeMillisec,
791, 2048, 26, 
792, 2048, 408, 
793, 2048, 15, 
794, 2048, 72, 
795, 2048, 14, 
796, 2048, 240, 
797, 2048, 41, 
798, 2048, 123, 
799, 2048, 16, 
800, 2048, 1530, 
801, 2048, 21, 
802, 2048, 90, 
803, 2048, 14, 
804, 2048, 184, 
805, 2048, 14, 
806, 2048, 68, 
807, 2048, 14, 
808, 2048, 376, 
809, 2048, 14, 
810, 2048, 65, 
811, 2048, 14, 
812, 2048, 168, 
813, 2048, 14, 
814, 2048, 73, 
815, 2048, 14, 
816, 2048, 779, 
817, 2048, 24, 
818, 2048, 81, 
819, 2048, 14, 
820, 2048, 211, 
821, 2048, 17, 
822, 2048, 64, 
823, 2048, 13, 
824, 2048, 412, 
825, 2048, 15, 
826, 2048, 69, 
827, 2048, 14, 
828, 2048, 200, 
829, 2048, 14, 
830, 2048, 67, 
831, 2048, 14, 
832, 2048, 2963, 
833, 2048, 21, 
834, 2048, 94, 
835, 2048, 23, 
836, 2048, 212, 
837, 2048, 26, 
838, 2048, 100, 
839, 2048, 17, 
840, 2048, 409, 
841, 2048, 15, 
842, 2048, 72, 
843, 2048, 14, 
844, 2048, 194, 
845, 2048, 14, 
846, 2048, 97, 
847, 2048, 21, 
848, 2048, 833, 
849, 2048, 20, 
850, 2048, 78, 
851, 2048, 14, 
852, 2048, 182, 
853, 2048, 23, 
854, 2048, 89, 
855, 2048, 23, 
856, 2048, 422, 
857, 2048, 14, 
858, 2048, 65, 
859, 2048, 14, 
860, 2048, 184, 
861, 2048, 25, 
862, 2048, 94, 
863, 2048, 22, 
864, 2048, 1567, 
865, 2048, 27, 
866, 2048, 79, 
867, 2048, 15, 
868, 2048, 194, 
869, 2048, 27, 
870, 2048, 100, 
871, 2048, 21, 
872, 2048, 422, 
873, 2048, 29, 
874, 2048, 123, 
875, 2048, 31, 
876, 2048, 285, 
877, 2048, 31, 
878, 2048, 94, 
879, 2048, 20, 
880, 2048, 863, 
881, 2048, 14, 
882, 2048, 94, 
883, 2048, 21, 
884, 2048, 236, 
885, 2048, 28, 
886, 2048, 95, 
887, 2048, 20, 
888, 2048, 435, 
889, 2048, 27, 
890, 2048, 124, 
891, 2048, 26, 
892, 2048, 223, 
893, 2048, 30, 
894, 2048, 106, 
895, 2048, 22, 
896, 2048, 5803, 
897, 2048, 25, 
898, 2048, 124, 
899, 2048, 24, 
900, 2048, 225, 
901, 2048, 14, 
902, 2048, 75, 
903, 2048, 20, 
904, 2048, 407, 
905, 2048, 26, 
906, 2048, 100, 
907, 2048, 22, 
908, 2048, 221, 
909, 2048, 30, 
910, 2048, 94, 
911, 2048, 16, 
912, 2048, 752, 
913, 2048, 14, 
914, 2048, 76, 
915, 2048, 14, 
916, 2048, 182, 
917, 2048, 14, 
918, 2048, 71, 
919, 2048, 14, 
920, 2048, 392, 
921, 2048, 14, 
922, 2048, 71, 
923, 2048, 14, 
924, 2048, 212, 
925, 2048, 24, 
926, 2048, 96, 
927, 2048, 24, 
928, 2048, 1466, 
929, 2048, 14, 
930, 2048, 67, 
931, 2048, 14, 
932, 2048, 157, 
933, 2048, 14, 
934, 2048, 72, 
935, 2048, 14, 
936, 2048, 367, 
937, 2048, 15, 
938, 2048, 71, 
939, 2048, 14, 
940, 2048, 213, 
941, 2048, 30, 
942, 2048, 97, 
943, 2048, 22, 
944, 2048, 826, 
945, 2048, 15, 
946, 2048, 94, 
947, 2048, 15, 
948, 2048, 218, 
949, 2048, 25, 
950, 2048, 96, 
951, 2048, 23, 
952, 2048, 415, 
953, 2048, 15, 
954, 2048, 83, 
955, 2048, 16, 
956, 2048, 176, 
957, 2048, 24, 
958, 2048, 71, 
959, 2048, 13, 
960, 2048, 2949, 
961, 2048, 22, 
962, 2048, 87, 
963, 2048, 14, 
964, 2048, 197, 
965, 2048, 14, 
966, 2048, 82, 
967, 2048, 14, 
968, 2048, 382, 
969, 2048, 15, 
970, 2048, 83, 
971, 2048, 14, 
972, 2048, 175, 
973, 2048, 26, 
974, 2048, 111, 
975, 2048, 24, 
976, 2048, 876, 
977, 2048, 16, 
978, 2048, 73, 
979, 2048, 24, 
980, 2048, 226, 
981, 2048, 25, 
982, 2048, 72, 
983, 2048, 14, 
984, 2048, 407, 
985, 2048, 21, 
986, 2048, 93, 
987, 2048, 15, 
988, 2048, 200, 
989, 2048, 20, 
990, 2048, 83, 
991, 2048, 14, 
992, 2048, 1557, 
993, 2048, 27, 
994, 2048, 100, 
995, 2048, 24, 
996, 2048, 209, 
997, 2048, 30, 
998, 2048, 97, 
999, 2048, 20, 
1000, 2048, 416, 
1001, 2048, 22, 
1002, 2048, 91, 
1003, 2048, 20, 
1004, 2048, 212, 
1005, 2048, 36, 
1006, 2048, 90, 
1007, 2048, 20, 
1008, 2048, 818, 
1009, 2048, 26, 
1010, 2048, 83, 
1011, 2048, 14, 
1012, 2048, 179, 
1013, 2048, 14, 
1014, 2048, 81, 
1015, 2048, 13, 
1016, 2048, 414, 
1017, 2048, 31, 
1018, 2048, 86, 
1019, 2048, 20, 
1020, 2048, 218, 
1021, 2048, 14, 
1022, 2048, 86, 
1023, 2048, 13, 
1024, 2048, 43748, 
1025, 2048, 26, 
1026, 2048, 89, 
1027, 2048, 14, 
1028, 2048, 203, 
1029, 2048, 14, 
1030, 2048, 77, 
1031, 2048, 14, 
1032, 2048, 410, 
1033, 2048, 15, 
1034, 2048, 70, 
1035, 2048, 14, 
1036, 2048, 182, 
1037, 2048, 26, 
1038, 2048, 101, 
1039, 2048, 14, 
1040, 2048, 800, 
1041, 2048, 14, 
1042, 2048, 88, 
1043, 2048, 23, 
1044, 2048, 226, 
1045, 2048, 24, 
1046, 2048, 82, 
1047, 2048, 20, 
1048, 2048, 426, 
1049, 2048, 25, 
1050, 2048, 82, 
1051, 2048, 18, 
1052, 2048, 187, 
1053, 2048, 14, 
1054, 2048, 67, 
1055, 2048, 14, 
1056, 2048, 1551, 
1057, 2048, 22, 
1058, 2048, 85, 
1059, 2048, 14, 
1060, 2048, 167, 
1061, 2048, 14, 
1062, 2048, 67, 
1063, 2048, 14, 
1064, 2048, 348, 
1065, 2048, 15, 
1066, 2048, 64, 
1067, 2048, 14, 
1068, 2048, 165, 
1069, 2048, 26, 
1070, 2048, 74, 
1071, 2048, 14, 
1072, 2048, 740, 
1073, 2048, 20, 
1074, 2048, 78, 
1075, 2048, 14, 
1076, 2048, 189, 
1077, 2048, 14, 
1078, 2048, 66, 
1079, 2048, 14, 
1080, 2048, 382, 
1081, 2048, 14, 
1082, 2048, 65, 
1083, 2048, 14, 
1084, 2048, 156, 
1085, 2048, 22, 
1086, 2048, 96, 
1087, 2048, 27, 
1088, 2048, 2831, 
1089, 2048, 22, 
1090, 2048, 86, 
1091, 2048, 15, 
1092, 2048, 159, 
1093, 2048, 15, 
1094, 2048, 64, 
1095, 2048, 14, 
1096, 2048, 371, 
1097, 2048, 15, 
1098, 2048, 74, 
1099, 2048, 20, 
1100, 2048, 208, 
1101, 2048, 24, 
1102, 2048, 65, 
1103, 2048, 13, 
1104, 2048, 772, 
1105, 2048, 15, 
1106, 2048, 73, 
1107, 2048, 15, 
1108, 2048, 214, 
1109, 2048, 24, 
1110, 2048, 74, 
1111, 2048, 13, 
1112, 2048, 396, 
1113, 2048, 27, 
1114, 2048, 80, 
1115, 2048, 14, 
1116, 2048, 186, 
1117, 2048, 14, 
1118, 2048, 67, 
1119, 2048, 13, 
1120, 2048, 1543, 
1121, 2048, 33, 
1122, 2048, 113, 
1123, 2048, 27, 
1124, 2048, 202, 
1125, 2048, 24, 
1126, 2048, 103, 
1127, 2048, 22, 
1128, 2048, 431, 
1129, 2048, 26, 
1130, 2048, 102, 
1131, 2048, 14, 
1132, 2048, 174, 
1133, 2048, 14, 
1134, 2048, 70, 
1135, 2048, 14, 
1136, 2048, 825, 
1137, 2048, 21, 
1138, 2048, 68, 
1139, 2048, 14, 
1140, 2048, 187, 
1141, 2048, 26, 
1142, 2048, 89, 
1143, 2048, 20, 
1144, 2048, 416, 
1145, 2048, 15, 
1146, 2048, 68, 
1147, 2048, 14, 
1148, 2048, 190, 
1149, 2048, 14, 
1150, 2048, 63, 
1151, 2048, 14, 
1152, 2048, 5900, 
1153, 2048, 25, 
1154, 2048, 68, 
1155, 2048, 14, 
1156, 2048, 172, 
1157, 2048, 24, 
1158, 2048, 97, 
1159, 2048, 15, 
1160, 2048, 419, 
1161, 2048, 24, 
1162, 2048, 78, 
1163, 2048, 23, 
1164, 2048, 225, 
1165, 2048, 25, 
1166, 2048, 78, 
1167, 2048, 20, 
1168, 2048, 783, 
1169, 2048, 28, 
1170, 2048, 94, 
1171, 2048, 19, 
1172, 2048, 177, 
1173, 2048, 14, 
1174, 2048, 67, 
1175, 2048, 13, 
1176, 2048, 405, 
1177, 2048, 26, 
1178, 2048, 88, 
1179, 2048, 15, 
1180, 2048, 192, 
1181, 2048, 14, 
1182, 2048, 74, 
1183, 2048, 14, 
1184, 2048, 1437, 
1185, 2048, 25, 
1186, 2048, 68, 
1187, 2048, 14, 
1188, 2048, 178, 
1189, 2048, 30, 
1190, 2048, 104, 
1191, 2048, 20, 
1192, 2048, 428, 
1193, 2048, 25, 
1194, 2048, 78, 
1195, 2048, 16, 
1196, 2048, 180, 
1197, 2048, 17, 
1198, 2048, 64, 
1199, 2048, 14, 
1200, 2048, 790, 
1201, 2048, 27, 
1202, 2048, 77, 
1203, 2048, 21, 
1204, 2048, 214, 
1205, 2048, 30, 
1206, 2048, 94, 
1207, 2048, 20, 
1208, 2048, 400, 
1209, 2048, 15, 
1210, 2048, 89, 
1211, 2048, 14, 
1212, 2048, 188, 
1213, 2048, 14, 
1214, 2048, 68, 
1215, 2048, 14, 
1216, 2048, 2900, 
1217, 2048, 23, 
1218, 2048, 84, 
1219, 2048, 15, 
1220, 2048, 177, 
1221, 2048, 14, 
1222, 2048, 74, 
1223, 2048, 25, 
1224, 2048, 387, 
1225, 2048, 21, 
1226, 2048, 122, 
1227, 2048, 27, 
1228, 2048, 246, 
1229, 2048, 14, 
1230, 2048, 63, 
1231, 2048, 14, 
1232, 2048, 788, 
1233, 2048, 14, 
1234, 2048, 80, 
1235, 2048, 14, 
1236, 2048, 191, 
1237, 2048, 20, 
1238, 2048, 83, 
1239, 2048, 14, 
1240, 2048, 405, 
1241, 2048, 24, 
