dictSize,batchSize,appendTimeMillisec,
972, 1, 2888,
973, 1, 725,
974, 1, 1476,
975, 1, 838,
976, 1, 12845,
977, 1, 780,
978, 1, 1859,
979, 1, 723,
980, 1, 3548,
981, 1, 1033,
982, 1, 1473,
983, 1, 638,
984, 1, 6332,
985, 1, 1107,
986, 1, 1600,
987, 1, 807,
988, 1, 3118,
989, 1, 810,
990, 1, 1844,
991, 1, 628,
992, 1, 26289,
993, 1, 1097,
994, 1, 1489,
995, 1, 738,
996, 1, 3320,
997, 1, 739,
998, 1, 1412,
999, 1, 664,
1000, 1, 5912,
1001, 1, 922,
1002, 1, 1821,
1003, 1, 947,
1004, 1, 3212,
1005, 1, 663,
1006, 1, 1863,
1007, 1, 1175,
1008, 1, 12734,
1009, 1, 834,
1010, 1, 1487,
1011, 1, 699,
1012, 1, 2778,
1013, 1, 636,
1014, 1, 1696,
1015, 1, 654,
1016, 1, 6352,
1017, 1, 1051,
1018, 1, 1415,
1019, 1, 695,
1020, 1, 2796,
1021, 1, 630,
1022, 1, 1855,
1023, 1, 819,
1024, 1, 830143,
1025, 1, 1354,
1026, 1, 1692,
1027, 1, 648,
1028, 1, 3270,
1029, 1, 641,
1030, 1, 1476,
1031, 1, 881,
1032, 1, 5869,
1033, 1, 838,
1034, 1, 1489,
1035, 1, 710,
1036, 1, 3525,
1037, 1, 662,
1038, 1, 1453,
1039, 1, 820,
1040, 1, 11695,
1041, 1, 712,
1042, 1, 1494,
1043, 1, 638,
1044, 1, 2748,
1045, 1, 869,
1046, 1, 1767,
1047, 1, 921,
1048, 1, 6991,
1049, 1, 937,
1050, 1, 1749,
1051, 1, 612,
1052, 1, 3494,
1053, 1, 995,
1054, 1, 1426,
1055, 1, 836,
1056, 1, 23976,
1057, 1, 1293,
1058, 1, 1679,
1059, 1, 1063,
1060, 1, 3300,
1061, 1, 659,
1062, 1, 1461,
1063, 1, 767,
1064, 1, 6614,
1065, 1, 1034,
1066, 1, 1750,
1067, 1, 756,
1068, 1, 3519,
1069, 1, 1002,
1070, 1, 1664,
1071, 1, 630,
1072, 1, 14835,
1073, 1, 1199,
1074, 1, 1734,
1075, 1, 791,
1076, 1, 3324,
1077, 1, 794,
1078, 1, 1793,
1079, 1, 638,
1080, 1, 6492,
1081, 1, 767,
1082, 1, 1591,
1083, 1, 640,
1084, 1, 3630,
1085, 1, 1031,
1086, 1, 1772,
1087, 1, 1222,
1088, 1, 54137,
1089, 1, 1203,
1090, 1, 1924,
1091, 1, 776,
1092, 1, 3439,
1093, 1, 921,
1094, 1, 1715,
1095, 1, 784,
1096, 1, 6306,
1097, 1, 833,
1098, 1, 1820,
1099, 1, 700,
1100, 1, 3263,
1101, 1, 1113,
1102, 1, 1516,
1103, 1, 1021,
1104, 1, 13756,
1105, 1, 761,
1106, 1, 1476,
1107, 1, 634,
1108, 1, 2828,
1109, 1, 631,
1110, 1, 1776,
1111, 1, 683,
1112, 1, 5691,
1113, 1, 625,
1114, 1, 1539,
1115, 1, 837,
1116, 1, 3472,
1117, 1, 1040,
1118, 1, 1836,
1119, 1, 927,
1120, 1, 26123,
1121, 1, 1009,
1122, 1, 1704,
1123, 1, 922,
1124, 1, 2883,
1125, 1, 774,
1126, 1, 1622,
1127, 1, 822,
1128, 1, 6594,
1129, 1, 728,
1130, 1, 1453,
1131, 1, 930,
1132, 1, 2730,
1133, 1, 1211,
1134, 1, 1719,
1135, 1, 624,
1136, 1, 12452,
1137, 1, 1099,
1138, 1, 1843,
1139, 1, 710,
1140, 1, 3510,
1141, 1, 629,
1142, 1, 1525,
1143, 1, 918,
